Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1991","1991","t","27098826","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1992","1992","t","16397577","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1992","1992","t","29061158","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1993","1993","t","17435412","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1993","1993","t","27203065","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1994","1994","t","15892057","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1994","1994","t","23559467","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1995","1995","t","18165456","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1995","1995","t","29557897","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1996","1996","t","21176429","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1996","1996","t","23783919","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1997","1997","t","20970816","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1997","1997","t","24445092","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1998","1998","t","21426412","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1998","1998","t","25889739","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1999","1999","t","21163024","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1999","1999","t","30468919","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2000","2000","t","21073761.37","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","2000","2000","t","29037996.07","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2001","2001","t","23633806","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","2001","2001","t","28824731","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2002","2002","t","28412350","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","2002","2002","t","28478282","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2003","2003","t","25118063","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","2003","2003","t","29266410","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2004","2004","t","23479560","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","2004","2004","t","24598596","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2005","2005","t","27300947","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","2005","2005","t","30712408","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2006","2006","t","26451179","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","2006","2006","t","33998097","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2007","2007","t","26114910","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","2007","2007","t","28074061","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2008","2008","t","26350712","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","2008","2008","t","37320213","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2009","2009","t","32117597","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","2009","2009","t","45058776","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2010","2010","t","31970336","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","2010","2010","t","47607678","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2011","2011","t","29660307","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","2011","2011","t","40343493","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2012","2012","t","29159782","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","2012","2012","t","40347785","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2013","2013","t","25809686","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","2013","2013","t","50103293","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2014","2014","t","30891675.2","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","2014","2014","t","57273556.62","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2015","2015","t","33192294.96","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","2015","2015","t","57765624.59","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2016","2016","t","38047731.14","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","2016","2016","t","63263622.61","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2017","2017","t","36453244.64","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","2017","2017","t","53688855.54","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2018","2018","t","35090023.39","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","2018","2018","t","48884100.48","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","2019","2019","t","32377955.94","A","Official figure",""
